Ship Date,Forecast Qty,SO Quantity,Account Manager,Parent,Item,Item Description
2023-06-14T00:00:00,,,Vance Jensen,Walmart,5263,5263 Griddle Tool Caddy
2023-06-15T00:00:00,,,Vance Jensen,Walmart,6961,Portable Pizza oven with burner base and 15in pizza stone.
2023-06-14T00:00:00,,,Vance Jensen,Walmart,2007,ProSeries 28in Cabinet Griddle
2023-06-14T00:00:00,,,Vance Jensen,Walmart,2006,ProSeries 36in Cabinet Griddle
2023-06-13T00:00:00,,,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5236,Griddle Press: Large
2023-06-13T00:00:00,,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5303,Tote and Container System
2023-06-13T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5654,Cast Iron Dish w/ Removable Handle and Wood Trivet
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5823,Perforated Pizza Peel
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5280,Heavy-Duty Scraper with Signature Series Handle
2023-06-13T00:00:00,,,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2023-06-13T00:00:00,,,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5331,Magnetic Griddle Accessory Tray
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5465,5465 - Adventure Ready Collapsible Griddle Press
2023-06-13T00:00:00,,,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5610,3pc Pizza Kit
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5200,Round Medium Basting Cover
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5232,3-in1 Griddle Cleaning Tool
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5343,Griddle Scraper
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5394,6 Piece Deluxe Griddle Kit
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2022-06-24T00:00:00,,3846,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-06-24T00:00:00,,,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-06-24T00:00:00,,,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-06-24T00:00:00,,,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-06-24T00:00:00,,,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-06-24T00:00:00,,,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-06-24T00:00:00,,,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-06-24T00:00:00,,,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2022-06-24T00:00:00,,56,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2022-06-25T00:00:00,,,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2022-06-25T00:00:00,,,Vance Jensen,Walmart,2006,ProSeries 36in Cabinet Griddle
2022-06-27T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2023-07-07T00:00:00,,105,Vance Jensen,Walmart,1868,36 inch Griddle with Air Fryer
2023-06-13T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5308,Suprema Pizza Ladle
2023-06-13T00:00:00,,,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2023-06-13T00:00:00,,,,Walmart,RP 92404,RP 92404 -- Tall Stabilizing Feet (Universal)
2023-06-13T00:00:00,,,,Walmart,RP 90790,RP 90790 -- M8 Flange Nut
2023-06-27T00:00:00,,5100,Vance Jensen,Walmart,1885,Adventure Ready 28in Griddle Cooking Station W/ no Hood and Orange Pull Handle
2023-06-27T00:00:00,,315,Vance Jensen,Walmart,2006,ProSeries 36in Cabinet Griddle
2023-06-27T00:00:00,,5835,Vance Jensen,Walmart,1528,"BLACKSTONE 36"" GRIDDLE COVER"
2023-06-27T00:00:00,,897,Vance Jensen,Walmart,5091,5091 UNIVERSAL GRIDDLE COVER-MEDIUM
2023-06-27T00:00:00,,20220,Vance Jensen,Walmart,5017,REAR GREASE CUP LINER
2023-07-07T00:00:00,,12092,Vance Jensen,Walmart,5357,5 Piece Original Griddle Kit
2023-07-07T00:00:00,,3174,Vance Jensen,Walmart,5394,6 Piece Deluxe Griddle Kit
2023-07-07T00:00:00,,11950,Vance Jensen,Walmart,5376,8 Piece Professional Griddle Cleaning Kit
2023-07-07T00:00:00,,2208,Vance Jensen,Walmart,5412,Press and Sear Burger Kit
2023-07-07T00:00:00,,1204,Vance Jensen,Walmart,5200,Round Medium Basting Cover
2023-07-07T00:00:00,,2600,Vance Jensen,Walmart,5232,3-in1 Griddle Cleaning Tool
2022-11-30T00:00:00,,417,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2022-11-30T00:00:00,,2,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-07-28T00:00:00,,3,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2023-07-27T00:00:00,,12,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2023-07-27T00:00:00,,12,Vance Jensen,Walmart,5890,Stainless Steel Pizza Rocker
2023-07-28T00:00:00,,24,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-07-28T00:00:00,,4,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2023-07-28T00:00:00,,6,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2023-07-28T00:00:00,,2,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2023-07-28T00:00:00,,6,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2023-07-27T00:00:00,,2,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2023-07-26T00:00:00,,4,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2022-06-27T00:00:00,,4032,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-06-27T00:00:00,,4704,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-06-27T00:00:00,,5150,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-06-27T00:00:00,,270,Vance Jensen,Walmart,5465,5465 - Adventure Ready Collapsible Griddle Press
2023-08-16T00:00:00,,1000,Vance Jensen,Walmart,5394,6 Piece Deluxe Griddle Kit
2022-06-27T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2022-06-27T00:00:00,,,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2022-06-27T00:00:00,,5040,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-06-27T00:00:00,,1680,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2022-06-27T00:00:00,,3360,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-06-27T00:00:00,,270,Vance Jensen,Walmart,5163,Side Shelf Cutting Board-Large Units
2022-06-27T00:00:00,,9870,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-06-27T00:00:00,,1680,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2022-06-27T00:00:00,,3360,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2022-06-27T00:00:00,,840,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2022-06-27T00:00:00,,1152,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2022-06-27T00:00:00,,150,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2022-06-27T00:00:00,,1344,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2022-06-27T00:00:00,,3360,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2022-06-27T00:00:00,,175,Vance Jensen,Walmart,5303,Tote and Container System
2022-06-27T00:00:00,,5610,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-06-27T00:00:00,,1908,Vance Jensen,Walmart,4200,Griddle Ready Sear & Serve - Sesame Teriyaki
2022-06-27T00:00:00,,720,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-06-27T00:00:00,,480,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-06-27T00:00:00,,288,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2022-06-27T00:00:00,,216,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2022-06-28T00:00:00,,,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2022-12-26T00:00:00,,3248,Vance Jensen,Walmart,5376,8 Piece Professional Griddle Cleaning Kit
2022-12-19T00:00:00,,6942,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2022-12-19T00:00:00,,2802,Vance Jensen,Walmart,5284,28 inch Griddle Cover ProSeries Jr.
2022-06-28T00:00:00,,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-06-28T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-06-28T00:00:00,,,Vance Jensen,Walmart,4201,Griddle Ready Sear & Serve - Korean Sweet Fire
2022-06-28T00:00:00,,,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5465,5465 - Adventure Ready Collapsible Griddle Press
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5397,Griddle Light
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2022-06-28T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-06-28T00:00:00,,,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2023-06-15T00:00:00,,,Vance Jensen,Walmart,2007,ProSeries 28in Cabinet Griddle
2023-06-15T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2023-03-14T00:00:00,,6496,Vance Jensen,Walmart,8000,"17"" Electric Tabletop Griddle"
2023-03-22T00:00:00,,1911,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-10T00:00:00,,1661,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-15T00:00:00,,2055,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-14T00:00:00,,1028,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-18T00:00:00,,2478,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-04-03T00:00:00,,1457,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-03-20T00:00:00,,3238,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2023-08-15T00:00:00,,2513,Vance Jensen,Walmart,1891,Adventure Ready 22in Griddle w/ Hood and Stand Bundle
2023-08-22T00:00:00,,19320,Vance Jensen,Walmart,1885,Adventure Ready 28in Griddle Cooking Station W/ no Hood and Orange Pull Handle
2023-08-17T00:00:00,,240,Vance Jensen,Walmart,5710,17/22in Tabletop Stand (color box packaging)
2023-08-22T00:00:00,,4887,Vance Jensen,Walmart,5091,5091 UNIVERSAL GRIDDLE COVER-MEDIUM
2023-08-22T00:00:00,,6879,Vance Jensen,Walmart,1528,"BLACKSTONE 36"" GRIDDLE COVER"
2023-08-22T00:00:00,,40710,Vance Jensen,Walmart,5017,REAR GREASE CUP LINER
2023-08-22T00:00:00,,396,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2022-06-29T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5433,Adventure Ready Knife Roll
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2022-06-29T00:00:00,,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5236,Griddle Press: Large
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2022-06-29T00:00:00,,,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2023-06-15T00:00:00,,,Vance Jensen,Walmart,1832,"17"" TABLETOP - BLACK FRONT"
2023-06-15T00:00:00,,,Vance Jensen,Walmart,1885,Adventure Ready 28in Griddle Cooking Station W/ no Hood and Orange Pull Handle
2023-06-16T00:00:00,,2352,Vance Jensen,Walmart,1885,Adventure Ready 28in Griddle Cooking Station W/ no Hood and Orange Pull Handle
2023-06-16T00:00:00,,914,Vance Jensen,Walmart,2007,ProSeries 28in Cabinet Griddle
2023-06-16T00:00:00,,356,Vance Jensen,Walmart,2006,ProSeries 36in Cabinet Griddle
2022-06-30T00:00:00,,,Vance Jensen,Walmart,8003,E-Series 22in Electric Tabletop Griddle w/Cart Bundle
2022-06-30T00:00:00,,,,Walmart,RP 91637,RP 91637 -- 1785/1868 Front-Right/Back-Left Shelf Bracket
2022-06-30T00:00:00,,,,Walmart,RP 91638,RP 91638 -- 1785/1868 Front-Left/Back-Right Shelf Bracket
2022-06-30T00:00:00,,,,Walmart,RP 91837,RP 91837 -- 1863/1866/1899 Front-Right/Back-Left Shelf Bracket
2023-05-29T00:00:00,,4320,Vance Jensen,Walmart,5229,Griddle Spatula Set - 2 piece (Walmart Exclusive)
2023-05-29T00:00:00,,2400,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2023-05-29T00:00:00,,1920,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2023-05-29T00:00:00,,960,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2023-05-29T00:00:00,,4788,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2023-05-29T00:00:00,,3192,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-05-29T00:00:00,,1680,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2023-05-29T00:00:00,,1056,Vance Jensen,Walmart,5236,Griddle Press: Large
2023-05-29T00:00:00,,1596,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-05-29T00:00:00,,160,Vance Jensen,Walmart,5280,Heavy-Duty Scraper with Signature Series Handle
2023-05-29T00:00:00,,1680,Vance Jensen,Walmart,5227,Angle Scraper - 5-inch
2023-05-29T00:00:00,,384,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2023-05-29T00:00:00,,20160,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-05-29T00:00:00,,3192,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2023-05-29T00:00:00,,720,Vance Jensen,Walmart,5471,Propane Tank Adapter Hose with Regulator
2023-05-29T00:00:00,,1530,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-05-29T00:00:00,,528,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2023-05-29T00:00:00,,432,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2023-05-29T00:00:00,,630,Vance Jensen,Walmart,5397,Griddle Light
2023-05-29T00:00:00,,640,Vance Jensen,Walmart,8207,E-Series Griddle Scoop
2023-05-29T00:00:00,,240,Vance Jensen,Walmart,5622,Adventure Ready Cutting Board Kit
2023-05-29T00:00:00,,144,Vance Jensen,Walmart,5610,3pc Pizza Kit
2023-05-29T00:00:00,,1344,Vance Jensen,Walmart,8210,E-Series Accessory Mat
2023-05-29T00:00:00,,176,Vance Jensen,Walmart,5590,"14""x11"" Wood Cutting Board w/ Feet"
2023-05-29T00:00:00,,336,Vance Jensen,Walmart,5715,Serving Tray - Orange (2pack)
2023-05-29T00:00:00,,1008,Vance Jensen,Walmart,5307, Pizza Cutter
2023-05-29T00:00:00,,180,Vance Jensen,Walmart,5654,Cast Iron Dish w/ Removable Handle and Wood Trivet
2022-07-04T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2022-07-04T00:00:00,,,Vance Jensen,Walmart,2007,ProSeries 28in Cabinet Griddle
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5232,3-in1 Griddle Cleaning Tool
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5343,Griddle Scraper
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5376,8 Piece Professional Griddle Cleaning Kit
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5318,Adjustable Warming Rack
2023-06-15T00:00:00,,,Vance Jensen,Walmart,5710,17/22in Tabletop Stand (color box packaging)
2023-06-17T00:00:00,,,Vance Jensen,Walmart,1868,36 inch Griddle with Air Fryer
2023-06-15T00:00:00,,,Vance Jensen,Walmart,1868,36 inch Griddle with Air Fryer
2023-06-16T00:00:00,,,Vance Jensen,Walmart,5710,17/22in Tabletop Stand (color box packaging)
2023-06-16T00:00:00,,,Vance Jensen,Walmart,5129,Scrubbing Replacement Pads - 5 pack
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5228,SCRAPER TONGS
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5282,FRYING KIT - TONGS AND SKIMMER SPATULA
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5097,SILICONE SPATULA MAT
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5328,Magnetic Tool Holder
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5244,"17"" TABLETOP GRIDDLE BACKPACK"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5079,"BLACKSTONE 22"" GRIDDLE HARD COVER"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5280,Heavy-Duty Scraper with Signature Series Handle
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4200,Griddle Ready Sear & Serve - Sesame Teriyaki
2022-07-05T00:00:00,,,Vance Jensen,Walmart,4201,Griddle Ready Sear & Serve - Korean Sweet Fire
2022-07-05T00:00:00,,,Vance Jensen,Walmart,8203,E-series 3 pc Griddle Tool Kit
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5397,Griddle Light
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5017,REAR GREASE CUP LINER
2023-06-17T00:00:00,,,Vance Jensen,Walmart,5242,Egg Ring Tray 6 Round Sections
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5237,"BLKST SM GRIDDLE PRESS
"
2023-06-16T00:00:00,,,Vance Jensen,Walmart,1528,"BLACKSTONE 36"" GRIDDLE COVER"
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2022-07-05T00:00:00,,,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2022-07-06T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2023-06-20T00:00:00,,,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2023-07-24T00:00:00,,1824,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-07-24T00:00:00,,24,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2023-07-24T00:00:00,,776,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2023-07-24T00:00:00,,720,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2023-07-24T00:00:00,,40320,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-07-24T00:00:00,,105,Vance Jensen,Walmart,5303,Tote and Container System
2023-07-24T00:00:00,,384,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2023-07-24T00:00:00,,240,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2023-07-24T00:00:00,,1320,Vance Jensen,Walmart,5465,5465 - Adventure Ready Collapsible Griddle Press
2023-07-24T00:00:00,,90,Vance Jensen,Walmart,5397,Griddle Light
2023-07-24T00:00:00,,120,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2023-07-24T00:00:00,,4788,Vance Jensen,Walmart,4104,"Blackstone Cheesesteak Seasoning, 7.3 ounces"
2023-07-24T00:00:00,,320,Vance Jensen,Walmart,8207,E-Series Griddle Scoop
2023-07-24T00:00:00,,60,Vance Jensen,Walmart,5622,Adventure Ready Cutting Board Kit
2023-07-24T00:00:00,,34,Vance Jensen,Walmart,5635,2pc Air Fryer Baking Kit
2023-07-24T00:00:00,,3192,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-07-24T00:00:00,,6384,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2023-07-24T00:00:00,,4788,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-07-24T00:00:00,,128,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2023-07-24T00:00:00,,7050,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-07-24T00:00:00,,960,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2023-07-24T00:00:00,,672,Vance Jensen,Walmart,5073,"BLKST SQUEEZE BOTTLES
"
2023-07-24T00:00:00,,4788,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2023-07-24T00:00:00,,936,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2023-07-24T00:00:00,,1240,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2023-07-24T00:00:00,,528,Vance Jensen,Walmart,5565,Adventure Ready 17in Griddle Carry Bag
2023-07-24T00:00:00,,2400,Vance Jensen,Walmart,4172,Griddle Surface Restorer
